	EventID	SubjectUserName	Time
7168	4103		1603355401.0
7169	4663	MORDORDC$	1603355397.0
7170	4106		1603355401.0
7171	4658	MORDORDC$	1603355397.0
7172	4103		1603355401.0
7173	4690	MORDORDC$	1603355397.0
7174	4103		1603355401.0
7175	4105		1603355401.0
7176	4658	MORDORDC$	1603355397.0
7177	4106		1603355401.0
7178	4656	MORDORDC$	1603355397.0
7179	4103		1603355401.0
7180	4663	MORDORDC$	1603355397.0
7181	4658	MORDORDC$	1603355397.0
7182	4703	MORDORDC$	1603355397.0
7183	4690	pgustavo	1603355397.0
7184	4658	pgustavo	1603355397.0
7185	4656	pgustavo	1603355397.0
7186	4663	pgustavo	1603355397.0
7187	4658	pgustavo	1603355397.0
7188	4703	MORDORDC$	1603355397.0
7189	4703	MORDORDC$	1603355397.0
7190	4703	MORDORDC$	1603355397.0
7191	4703	MORDORDC$	1603355397.0
7192	4703	MORDORDC$	1603355397.0
7193	4703	MORDORDC$	1603355397.0
7194	4688	MORDORDC$	1603355397.0
7195	4690	MORDORDC$	1603355397.0
7196	4658	MORDORDC$	1603355397.0
7197	4656	MORDORDC$	1603355397.0
7198	4663	MORDORDC$	1603355397.0
7199	4658	MORDORDC$	1603355397.0
7200	12		1603355394.0
7201	8197		1603355401.0
7202	12		1603355394.0
7203	12		1603355394.0
7204	12		1603355394.0
7205	12		1603355394.0
7206	12		1603355394.0
7207	12		1603355394.0
7208	12		1603355398.0
7209	12		1603355394.0
7210	12		1603355394.0
7211	12		1603355394.0
7212	12		1603355394.0
7213	12		1603355394.0
7214	12		1603355394.0
7215	12		1603355394.0
7216	12		1603355394.0
7217	12		1603355394.0
7218	12		1603355394.0
7219	12		1603355394.0
7220	12		1603355394.0
7221	12		1603355394.0
7222	7		1603355394.0
7223	12		1603355394.0
7224	12		1603355394.0
7225	12		1603355394.0
7226	7		1603355394.0
7227	7		1603355394.0
7228	7		1603355394.0
7229	12		1603355394.0
7230	12		1603355394.0
7231	12		1603355394.0
7232	7		1603355394.0
7233	12		1603355394.0
7234	12		1603355394.0
7235	4703	MORDORDC$	1603355397.0
7236	4690	pgustavo	1603355397.0
7237	4658	pgustavo	1603355397.0
7238	4656	pgustavo	1603355397.0
7239	4658	pgustavo	1603355397.0
7240	4690	pgustavo	1603355397.0
7241	4658	pgustavo	1603355397.0
7242	4656	pgustavo	1603355397.0
7243	4658	pgustavo	1603355397.0
7244	4690	pgustavo	1603355397.0
7245	4658	pgustavo	1603355397.0
7246	4656	pgustavo	1603355397.0
7247	4658	pgustavo	1603355397.0
7248	4690	pgustavo	1603355397.0
7249	4658	pgustavo	1603355397.0
7250	4656	pgustavo	1603355397.0
7251	4658	pgustavo	1603355397.0
7252	4690	pgustavo	1603355397.0
7253	4658	pgustavo	1603355397.0
7254	4689	pgustavo	1603355401.0
7255	5		1603355401.0
7256	4656	pgustavo	1603355397.0
7257	4658	pgustavo	1603355401.0
7258	4658	pgustavo	1603355397.0
7259	4634		1603355401.0
7260	4690	pgustavo	1603355397.0
7261	4634		1603355401.0
7262	4658	pgustavo	1603355397.0
7263	4634		1603355401.0
7264	4656	pgustavo	1603355397.0
7265	4689	WORKSTATION7$	1603355401.0
7266	4690	pgustavo	1603355397.0
7267	4658	pgustavo	1603355397.0
7268	4656	pgustavo	1603355397.0
7269	4658	pgustavo	1603355397.0
7270	4690	pgustavo	1603355397.0
7271	4658	pgustavo	1603355397.0
7272	4656	pgustavo	1603355397.0
7273	4658	pgustavo	1603355397.0
7274	4658	pgustavo	1603355397.0
7275	4690	pgustavo	1603355397.0
7276	4658	pgustavo	1603355397.0
7277	4656	pgustavo	1603355397.0
7278	4658	pgustavo	1603355397.0
7279	4690	pgustavo	1603355397.0
7280	4658	pgustavo	1603355397.0
7281	4656	pgustavo	1603355397.0
7282	4703	MORDORDC$	1603355397.0
7283	4690	pgustavo	1603355397.0
7284	4658	pgustavo	1603355397.0
7285	4656	pgustavo	1603355397.0
7286	4658	pgustavo	1603355397.0
7287	4703	MORDORDC$	1603355397.0
7288	4674	pgustavo	1603355397.0
7289	12		1603355394.0
7290	12		1603355394.0
7291	12		1603355394.0
7292	7		1603355394.0
7293	800		1603355402.0
7294	12		1603355394.0
7295	800		1603355402.0
7296	12		1603355394.0
7297	800		1603355402.0
7298	12		1603355394.0
7299	800		1603355402.0
7300	12		1603355394.0
7301	800		1603355402.0
7302	12		1603355394.0
7303	4103		1603355402.0
7304	800		1603355402.0
7305	1		1603355394.0
7306	4105		1603355402.0
7307	800		1603355402.0
7308	10		1603355394.0
7309	4106		1603355402.0
7310	800		1603355402.0
7311	10		1603355394.0
7312	4103		1603355402.0
7313	7		1603355394.0
7314	4103		1603355402.0
7315	7		1603355394.0
7316	4103		1603355402.0
7317	7		1603355394.0
7318	800		1603355402.0
7319	4103		1603355402.0
7320	7		1603355394.0
7321	800		1603355402.0
7322	4103		1603355402.0
7323	7		1603355394.0
7324	800		1603355402.0
7325	4105		1603355402.0
7326	7		1603355394.0
7327	800		1603355402.0
7328	4106		1603355402.0
7329	7		1603355394.0
7330	800		1603355402.0
7331	7		1603355394.0
7332	4103		1603355402.0
7333	800		1603355402.0
7334	7		1603355394.0
7335	800		1603355402.0
7336	7		1603355394.0
7337	800		1603355402.0
7338	7		1603355394.0
7339	7		1603355394.0
7340	7		1603355394.0
7341	800		1603355402.0
7342	7		1603355394.0
7343	7		1603355394.0
7344	800		1603355402.0
7345	7		1603355394.0
7346	800		1603355402.0
7347	12		1603355394.0
7348	800		1603355402.0
7349	12		1603355394.0
7350	800		1603355402.0
7351	7		1603355394.0
7352	7		1603355395.0
7353	7		1603355395.0
7354	7		1603355395.0
7355	7		1603355395.0
7356	7		1603355395.0
7357	7		1603355395.0
7358	10		1603355395.0
7359	10		1603355395.0
7360	7		1603355395.0
7361	7		1603355395.0
7362	4674	pgustavo	1603355397.0
7363	4674	pgustavo	1603355397.0
7364	4674	pgustavo	1603355397.0
7365	4690	pgustavo	1603355397.0
7366	4658	pgustavo	1603355397.0
7367	4656	pgustavo	1603355397.0
7368	4663	pgustavo	1603355397.0
7369	4658	pgustavo	1603355397.0
7370	5156		1603355397.0
7371	4672	pgustavo	1603355397.0
7372	4624	-	1603355397.0
7373	4627	-	1603355397.0
7374	4656	pgustavo	1603355397.0
7375	4690	pgustavo	1603355397.0
7376	4658	pgustavo	1603355397.0
7377	4656	pgustavo	1603355397.0
7378	4658	pgustavo	1603355397.0
7379	4703	MORDORDC$	1603355397.0
7380	4703	MORDORDC$	1603355397.0
7381	4703	MORDORDC$	1603355397.0
7382	4703	MORDORDC$	1603355397.0
7383	4703	MORDORDC$	1603355398.0
7384	4690	pgustavo	1603355398.0
7385	4658	pgustavo	1603355398.0
7386	4656	pgustavo	1603355398.0
7387	4658	pgustavo	1603355398.0
7388	4690	pgustavo	1603355398.0
7389	4658	pgustavo	1603355398.0
7390	4656	pgustavo	1603355398.0
7391	4663	pgustavo	1603355398.0
7392	4658	pgustavo	1603355398.0
7393	5156		1603355398.0
7394	4690	pgustavo	1603355398.0
7395	4658	pgustavo	1603355398.0
7396	4656	pgustavo	1603355398.0
7397	4663	pgustavo	1603355398.0
7398	4658	pgustavo	1603355398.0
7399	4690	pgustavo	1603355398.0
7400	4658	pgustavo	1603355398.0
7401	8197		1603355401.0
7402	4656	pgustavo	1603355398.0
7403	4663	pgustavo	1603355398.0
7404	4658	pgustavo	1603355398.0
7405	4672	pgustavo	1603355398.0
7406	4624	-	1603355398.0
7407	4627	-	1603355398.0
7408	4656	pgustavo	1603355398.0
7409	4674	pgustavo	1603355398.0
7410	4674	pgustavo	1603355398.0
7411	4674	pgustavo	1603355398.0
7412	4674	pgustavo	1603355398.0
7413	4688	pgustavo	1603355398.0
7414	4688	pgustavo	1603355398.0
7415	4674	pgustavo	1603355398.0
7416	4690	pgustavo	1603355398.0
7417	4658	pgustavo	1603355398.0
7418	4656	pgustavo	1603355398.0
7419	4663	pgustavo	1603355398.0
7420	4658	pgustavo	1603355398.0
7421	4674	pgustavo	1603355398.0
7422	4674	pgustavo	1603355398.0
7423	4674	pgustavo	1603355398.0
7424	4674	pgustavo	1603355398.0
7425	4690	pgustavo	1603355398.0
7426	4658	pgustavo	1603355398.0
7427	4656	pgustavo	1603355398.0
7428	4663	pgustavo	1603355398.0
7429	4658	pgustavo	1603355398.0
7430	4690	pgustavo	1603355398.0
7431	4658	pgustavo	1603355398.0
7432	4656	pgustavo	1603355398.0
7433	4658	pgustavo	1603355398.0
7434	4690	pgustavo	1603355398.0
7435	4658	pgustavo	1603355398.0
7436	4656	pgustavo	1603355398.0
7437	4658	pgustavo	1603355398.0
7438	4690	pgustavo	1603355398.0
7439	4658	pgustavo	1603355398.0
7440	4656	pgustavo	1603355398.0
7441	4658	pgustavo	1603355398.0
7442	7		1603355395.0
7443	7		1603355395.0
7444	10		1603355395.0
7445	7		1603355395.0
7446	12		1603355395.0
7447	7		1603355395.0
7448	7		1603355395.0
7449	7		1603355395.0
7450	7		1603355395.0
7451	7		1603355395.0
7452	7		1603355395.0
7453	7		1603355395.0
7454	7		1603355395.0
7455	7		1603355395.0
7456	9		1603355395.0
7457	9		1603355395.0
7458	3		1603355395.0
7459	3		1603355395.0
7460	3		1603355395.0
7461	3		1603355395.0
7462	3		1603355395.0
7463	3		1603355395.0
7464	7		1603355395.0
7465	7		1603355395.0
7466	12		1603355395.0
7467	12		1603355395.0
7468	12		1603355395.0
7469	12		1603355395.0
7470	7		1603355395.0
7471	12		1603355395.0
7472	12		1603355395.0
7473	13		1603355395.0
7474	11		1603355395.0
7475	13		1603355395.0
7476	11		1603355395.0
7477	23		1603355395.0
7478	11		1603355395.0
7479	7		1603355395.0
7480	11		1603355395.0
7481	11		1603355395.0
7482	7		1603355395.0
7483	11		1603355395.0
7484	11		1603355395.0
7485	4103		1603355402.0
7486	11		1603355395.0
7487	4105		1603355402.0
7488	4106		1603355402.0
7489	11		1603355395.0
7490	800		1603355402.0
7491	11		1603355395.0
7492	4103		1603355402.0
7493	800		1603355402.0
7494	7		1603355395.0
7495	4103		1603355402.0
7496	4690	pgustavo	1603355398.0
7497	800		1603355402.0
7498	4103		1603355402.0
7499	4658	pgustavo	1603355398.0
7500	800		1603355402.0
7501	4103		1603355402.0
7502	4656	pgustavo	1603355398.0
7503	800		1603355402.0
7504	4103		1603355402.0
7505	4658	pgustavo	1603355398.0
7506	4690	pgustavo	1603355398.0
7507	4103		1603355402.0
7508	800		1603355402.0
7509	4658	pgustavo	1603355398.0
7510	4103		1603355402.0
7511	800		1603355402.0
7512	4656	pgustavo	1603355398.0
7513	4103		1603355402.0
7514	4658	pgustavo	1603355398.0
7515	4105		1603355402.0
7516	4690	pgustavo	1603355398.0
7517	4103		1603355402.0
7518	4658	pgustavo	1603355398.0
7519	4105		1603355402.0
7520	4656	pgustavo	1603355398.0
7521	4106		1603355402.0
7522	4103		1603355402.0
7523	4690	pgustavo	1603355398.0
7524	4106		1603355402.0
7525	4658	pgustavo	1603355398.0
7526	4656	pgustavo	1603355398.0
7527	4103		1603355402.0
7528	4103		1603355402.0
7529	4658	pgustavo	1603355398.0
7530	800		1603355402.0
7531	4105		1603355402.0
7532	4690	pgustavo	1603355398.0
7533	4106		1603355402.0
7534	4658	pgustavo	1603355398.0
7535	800		1603355402.0
7536	4103		1603355402.0
7537	800		1603355402.0
7538	4656	pgustavo	1603355398.0
7539	800		1603355402.0
7540	4658	pgustavo	1603355398.0
7541	800		1603355402.0
7542	4656	pgustavo	1603355398.0
7543	4656	pgustavo	1603355398.0
7544	4103		1603355402.0
7545	4673	pgustavo	1603355398.0
7546	4105		1603355402.0
7547	11		1603355395.0
7548	4658	pgustavo	1603355398.0
7549	11		1603355395.0
7550	4690	pgustavo	1603355398.0
7551	11		1603355395.0
7552	11		1603355395.0
7553	4658	pgustavo	1603355398.0
7554	4656	pgustavo	1603355398.0
7555	11		1603355395.0
7556	4658	pgustavo	1603355398.0
7557	7		1603355395.0
7558	4690	pgustavo	1603355398.0
7559	11		1603355395.0
7560	4658	pgustavo	1603355398.0
7561	11		1603355395.0
7562	4656	pgustavo	1603355398.0
7563	11		1603355395.0
7564	11		1603355395.0
7565	4658	pgustavo	1603355398.0
7566	4690	pgustavo	1603355398.0
7567	11		1603355395.0
7568	4658	pgustavo	1603355398.0
7569	11		1603355395.0
7570	4656	pgustavo	1603355398.0
7571	7		1603355395.0
7572	4658	pgustavo	1603355398.0
7573	11		1603355395.0
7574	11		1603355395.0
7575	4690	pgustavo	1603355398.0
7576	4658	pgustavo	1603355398.0
7577	11		1603355395.0
7578	4656	pgustavo	1603355398.0
7579	11		1603355395.0
7580	11		1603355395.0
7581	4663	pgustavo	1603355398.0
7582	4658	pgustavo	1603355398.0
7583	11		1603355395.0
7584	4690	pgustavo	1603355398.0
7585	11		1603355395.0
7586	11		1603355395.0
7587	4658	pgustavo	1603355398.0
7588	11		1603355395.0
7589	4656	pgustavo	1603355398.0
7590	11		1603355395.0
7591	4663	pgustavo	1603355398.0
7592	4658	pgustavo	1603355398.0
7593	11		1603355395.0
7594	4690	pgustavo	1603355398.0
7595	11		1603355395.0
7596	11		1603355395.0
7597	4658	pgustavo	1603355398.0
7598	4656	pgustavo	1603355398.0
7599	11		1603355395.0
7600	4663	pgustavo	1603355398.0
7601	11		1603355395.0
7602	4658	pgustavo	1603355398.0
7603	11		1603355395.0
7604	4690	pgustavo	1603355398.0
7605	11		1603355395.0
7606	4658	pgustavo	1603355398.0
7607	11		1603355395.0
7608	4106		1603355402.0
7609	12		1603355398.0
7610	4656	pgustavo	1603355398.0
7611	4103		1603355402.0
7612	4663	pgustavo	1603355398.0
7613	4103		1603355402.0
7614	4658	pgustavo	1603355398.0
7615	4103		1603355402.0
7616	4690	pgustavo	1603355398.0
7617	4103		1603355402.0
7618	4658	pgustavo	1603355398.0
7619	4103		1603355402.0
7620	4656	pgustavo	1603355398.0
7621	4103		1603355402.0
7622	4663	pgustavo	1603355398.0
7623	4105		1603355402.0
7624	4658	pgustavo	1603355398.0
7625	4674	pgustavo	1603355398.0
7626	4103		1603355402.0
7627	4105		1603355402.0
7628	4674	pgustavo	1603355398.0
7629	4656	pgustavo	1603355398.0
7630	4106		1603355402.0
7631	4690	pgustavo	1603355398.0
7632	4103		1603355402.0
7633	4658	pgustavo	1603355398.0
7634	4106		1603355402.0
7635	4103		1603355402.0
7636	4656	pgustavo	1603355398.0
7637	4663	pgustavo	1603355398.0
7638	4103		1603355402.0
7639	4105		1603355402.0
7640	4658	pgustavo	1603355398.0
7641	4690	pgustavo	1603355398.0
7642	4106		1603355402.0
7643	4658	pgustavo	1603355398.0
7644	4103		1603355402.0
7645	4656	pgustavo	1603355398.0
7646	4663	pgustavo	1603355398.0
7647	4658	pgustavo	1603355398.0
7648	4690	pgustavo	1603355398.0
7649	4658	pgustavo	1603355398.0
7650	4656	pgustavo	1603355398.0
7651	4663	pgustavo	1603355398.0
7652	4658	pgustavo	1603355398.0
7653	4690	pgustavo	1603355398.0
7654	4658	pgustavo	1603355398.0
7655	4656	pgustavo	1603355398.0
7656	4663	pgustavo	1603355398.0
7657	4658	pgustavo	1603355398.0
7658	4690	pgustavo	1603355398.0
7659	4658	pgustavo	1603355398.0
7660	4656	pgustavo	1603355398.0
7661	4663	pgustavo	1603355398.0
7662	4658	pgustavo	1603355398.0
7663	4690	pgustavo	1603355398.0
7664	4658	pgustavo	1603355398.0
7665	4656	pgustavo	1603355398.0
7666	4663	pgustavo	1603355398.0
7667	4658	pgustavo	1603355398.0
7668	4690	pgustavo	1603355398.0
7669	4658	pgustavo	1603355398.0
7670	4656	pgustavo	1603355398.0
7671	4658	pgustavo	1603355398.0
7672	4690	pgustavo	1603355398.0
7673	4658	pgustavo	1603355398.0
7674	11		1603355395.0
7675	12		1603355398.0
7676	11		1603355395.0
7677	11		1603355395.0
7678	11		1603355395.0
7679	11		1603355395.0
7680	11		1603355395.0
7681	11		1603355395.0
7682	11		1603355395.0
7683	11		1603355395.0
7684	11		1603355395.0
7685	11		1603355395.0
7686	11		1603355395.0
7687	23		1603355395.0
7688	11		1603355395.0
7689	11		1603355395.0
7690	23		1603355395.0
7691	11		1603355395.0
7692	11		1603355395.0
7693	11		1603355395.0
7694	23		1603355395.0
7695	11		1603355395.0
7696	23		1603355395.0
7697	11		1603355395.0
7698	11		1603355395.0
7699	11		1603355395.0
7700	23		1603355395.0
7701	11		1603355395.0
7702	23		1603355395.0
7703	11		1603355395.0
7704	11		1603355395.0
7705	11		1603355395.0
7706	23		1603355395.0
7707	11		1603355395.0
7708	23		1603355395.0
7709	11		1603355395.0
7710	11		1603355395.0
7711	23		1603355398.0
7712	4656	pgustavo	1603355398.0
7713	4690	pgustavo	1603355398.0
7714	4658	pgustavo	1603355398.0
7715	4656	pgustavo	1603355398.0
7716	4663	pgustavo	1603355398.0
7717	4658	pgustavo	1603355398.0
7718	4690	pgustavo	1603355398.0
7719	4658	pgustavo	1603355398.0
7720	4656	pgustavo	1603355398.0
7721	4663	pgustavo	1603355398.0
7722	4658	pgustavo	1603355398.0
7723	4690	pgustavo	1603355398.0
7724	4658	pgustavo	1603355398.0
7725	4656	pgustavo	1603355398.0
7726	4663	pgustavo	1603355398.0
7727	4658	pgustavo	1603355398.0
7728	4690	pgustavo	1603355398.0
7729	4658	pgustavo	1603355398.0
7730	4656	pgustavo	1603355398.0
7731	4663	pgustavo	1603355398.0
7732	4658	pgustavo	1603355398.0
7733	4703	MORDORDC$	1603355398.0
7734	4703	MORDORDC$	1603355398.0
7735	4703	MORDORDC$	1603355398.0
7736	4703	MORDORDC$	1603355398.0
7737	4703	MORDORDC$	1603355399.0
7738	4703	MORDORDC$	1603355399.0
7739	4703	MORDORDC$	1603355399.0
7740	4703	MORDORDC$	1603355399.0
7741	4703	MORDORDC$	1603355399.0
7742	800		1603355403.0
7743	4703	MORDORDC$	1603355399.0
7744	800		1603355403.0
7745	4703	MORDORDC$	1603355399.0
7746	800		1603355403.0
7747	800		1603355403.0
7748	4690	pgustavo	1603355399.0
7749	800		1603355403.0
7750	4658	pgustavo	1603355399.0
7751	800		1603355403.0
7752	4689	WORKSTATION6$	1603355402.0
7753	4656	pgustavo	1603355399.0
7754	800		1603355403.0
7755	4658	pgustavo	1603355399.0
7756	4690	pgustavo	1603355399.0
7757	4658	pgustavo	1603355399.0
7758	800		1603355403.0
7759	4656	pgustavo	1603355399.0
7760	11		1603355395.0
7761	4658	pgustavo	1603355399.0
7762	23		1603355395.0
7763	11		1603355395.0
7764	4690	pgustavo	1603355399.0
7765	23		1603355395.0
7766	4658	pgustavo	1603355399.0
7767	4656	pgustavo	1603355399.0
7768	11		1603355395.0
7769	11		1603355395.0
7770	4658	pgustavo	1603355399.0
7771	4690	pgustavo	1603355399.0
7772	11		1603355395.0
7773	4658	pgustavo	1603355399.0
7774	23		1603355395.0
7775	11		1603355395.0
7776	4656	pgustavo	1603355399.0
7777	23		1603355395.0
7778	4658	pgustavo	1603355399.0
7779	4690	pgustavo	1603355399.0
7780	11		1603355395.0
7781	4658	pgustavo	1603355399.0
7782	11		1603355395.0
7783	23		1603355395.0
7784	4656	pgustavo	1603355399.0
7785	11		1603355395.0
7786	4663	pgustavo	1603355399.0
7787	4658	pgustavo	1603355399.0
7788	11		1603355395.0
7789	4690	pgustavo	1603355399.0
7790	23		1603355395.0
7791	4658	pgustavo	1603355399.0
7792	11		1603355395.0
7793	4103		1603355403.0
7794	11		1603355395.0
7795	4656	pgustavo	1603355399.0
7796	4105		1603355403.0
7797	4106		1603355403.0
7798	4663	pgustavo	1603355399.0
7799	23		1603355395.0
7800	4103		1603355403.0
7801	11		1603355395.0
7802	4658	pgustavo	1603355399.0
7803	11		1603355395.0
7804	4656	pgustavo	1603355399.0
7805	4103		1603355403.0
7806	4674	pgustavo	1603355399.0
7807	23		1603355395.0
7808	4103		1603355403.0
7809	4103		1603355403.0
7810	4674	pgustavo	1603355399.0
7811	3		1603355395.0
7812	4103		1603355403.0
7813	4674	pgustavo	1603355399.0
7814	3		1603355395.0
7815	4674	pgustavo	1603355399.0
7816	3		1603355395.0
7817	4103		1603355403.0
7818	4690	MORDORDC$	1603355399.0
7819	3		1603355395.0
7820	4105		1603355403.0
7821	4658	MORDORDC$	1603355399.0
7822	3		1603355395.0
7823	4656	MORDORDC$	1603355399.0
7824	4103		1603355403.0
7825	3		1603355395.0
7826	4105		1603355403.0
7827	4663	MORDORDC$	1603355399.0
7828	3		1603355395.0
7829	800		1603355403.0
7830	4658	MORDORDC$	1603355399.0
7831	3		1603355395.0
7832	800		1603355403.0
7833	4690	MORDORDC$	1603355399.0
7834	800		1603355403.0
7835	3		1603355395.0
7836	4658	MORDORDC$	1603355399.0
7837	3		1603355395.0
7838	800		1603355403.0
7839	4656	MORDORDC$	1603355399.0
7840	3		1603355395.0
7841	4663	MORDORDC$	1603355399.0
7842	11		1603355395.0
7843	4658	MORDORDC$	1603355399.0
7844	11		1603355395.0
7845	4690	pgustavo	1603355399.0
7846	11		1603355395.0
7847	4658	pgustavo	1603355399.0
7848	23		1603355395.0
7849	4656	pgustavo	1603355399.0
7850	23		1603355395.0
7851	4663	pgustavo	1603355399.0
7852	11		1603355395.0
7853	11		1603355395.0
7854	4658	pgustavo	1603355399.0
7855	4690	MORDORDC$	1603355399.0
7856	11		1603355395.0
7857	4658	MORDORDC$	1603355399.0
7858	11		1603355395.0
7859	23		1603355395.0
7860	4656	MORDORDC$	1603355399.0
7861	4663	MORDORDC$	1603355399.0
7862	11		1603355395.0
7863	4658	MORDORDC$	1603355399.0
7864	23		1603355395.0
7865	4690	MORDORDC$	1603355399.0
7866	11		1603355395.0
7867	4658	MORDORDC$	1603355399.0
7868	11		1603355395.0
7869	4656	MORDORDC$	1603355399.0
7870	23		1603355395.0
7871	11		1603355395.0
7872	4663	MORDORDC$	1603355399.0
7873	11		1603355395.0
7874	4658	MORDORDC$	1603355399.0
7875	22		1603355395.0
7876	11		1603355395.0
7877	4690	MORDORDC$	1603355399.0
7878	4658	MORDORDC$	1603355399.0
7879	23		1603355395.0
7880	23		1603355395.0
7881	4656	MORDORDC$	1603355399.0
7882	11		1603355395.0
7883	4663	MORDORDC$	1603355399.0
7884	11		1603355395.0
7885	4658	MORDORDC$	1603355399.0
7886	11		1603355395.0
7887	4690	MORDORDC$	1603355399.0
7888	23		1603355395.0
7889	4658	MORDORDC$	1603355399.0
7890	4656	MORDORDC$	1603355399.0
7891	4106		1603355403.0
7892	4663	MORDORDC$	1603355399.0
7893	4103		1603355403.0
7894	4106		1603355403.0
7895	4658	MORDORDC$	1603355399.0
7896	4103		1603355403.0
7897	4690	MORDORDC$	1603355399.0
7898	4103		1603355403.0
7899	4658	MORDORDC$	1603355399.0
7900	4105		1603355403.0
7901	4656	MORDORDC$	1603355399.0
7902	4106		1603355403.0
7903	4663	MORDORDC$	1603355399.0
7904	4103		1603355403.0
7905	4658	MORDORDC$	1603355399.0
7906	4690	MORDORDC$	1603355399.0
7907	4658	MORDORDC$	1603355399.0
7908	4656	MORDORDC$	1603355399.0
7909	4663	MORDORDC$	1603355399.0
7910	4658	MORDORDC$	1603355399.0
7911	4690	pgustavo	1603355399.0
7912	4658	pgustavo	1603355399.0
7913	4656	pgustavo	1603355399.0
7914	4658	pgustavo	1603355399.0
7915	4690	pgustavo	1603355399.0
7916	4658	pgustavo	1603355399.0
7917	4656	pgustavo	1603355399.0
7918	4658	pgustavo	1603355399.0
7919	4690	MORDORDC$	1603355399.0
7920	4658	MORDORDC$	1603355399.0
7921	4656	MORDORDC$	1603355399.0
7922	4658	MORDORDC$	1603355399.0
7923	4690	MORDORDC$	1603355399.0
7924	4658	MORDORDC$	1603355399.0
7925	4656	MORDORDC$	1603355399.0
7926	4663	MORDORDC$	1603355399.0
7927	4658	MORDORDC$	1603355399.0
7928	5058	MORDORDC$	1603355400.0
7929	5061	MORDORDC$	1603355400.0
7930	23		1603355395.0
7931	11		1603355395.0
7932	11		1603355395.0
7933	11		1603355395.0
7934	23		1603355395.0
7935	23		1603355395.0
7936	11		1603355395.0
7937	11		1603355395.0
7938	11		1603355395.0
7939	23		1603355395.0
7940	23		1603355395.0
7941	11		1603355395.0
7942	11		1603355395.0
7943	11		1603355395.0
7944	23		1603355395.0
7945	23		1603355395.0
7946	11		1603355395.0
7947	11		1603355395.0
7948	11		1603355395.0
7949	23		1603355395.0
7950	23		1603355395.0
7951	11		1603355395.0
7952	11		1603355395.0
7953	23		1603355395.0
7954	11		1603355395.0
7955	11		1603355395.0
7956	11		1603355395.0
7957	23		1603355395.0
7958	23		1603355395.0
7959	11		1603355395.0
7960	11		1603355395.0
7961	11		1603355395.0
7962	23		1603355395.0
7963	5058	MORDORDC$	1603355400.0
7964	23		1603355398.0
7965	5061	MORDORDC$	1603355400.0
7966	4690	pgustavo	1603355400.0
7967	4658	pgustavo	1603355400.0
7968	4656	pgustavo	1603355400.0
7969	4663	pgustavo	1603355400.0
7970	4658	pgustavo	1603355400.0
7971	4690	pgustavo	1603355400.0
7972	4658	pgustavo	1603355400.0
7973	4656	pgustavo	1603355400.0
7974	4663	pgustavo	1603355400.0
7975	4658	pgustavo	1603355400.0
7976	4690	pgustavo	1603355400.0
7977	4658	pgustavo	1603355400.0
7978	4656	pgustavo	1603355400.0
7979	4663	pgustavo	1603355400.0
7980	4658	pgustavo	1603355400.0
7981	4690	MORDORDC$	1603355400.0
7982	4658	MORDORDC$	1603355400.0
7983	4656	MORDORDC$	1603355400.0
7984	4663	MORDORDC$	1603355400.0
7985	4658	MORDORDC$	1603355400.0
7986	4690	MORDORDC$	1603355400.0
7987	4658	MORDORDC$	1603355400.0
7988	4656	MORDORDC$	1603355400.0
7989	4663	MORDORDC$	1603355400.0
7990	4658	MORDORDC$	1603355400.0
7991	4690	MORDORDC$	1603355400.0
7992	4658	MORDORDC$	1603355400.0
7993	4656	MORDORDC$	1603355400.0
7994	4663	MORDORDC$	1603355400.0
7995	800		1603355403.0
7996	4658	MORDORDC$	1603355400.0
7997	800		1603355403.0
7998	4690	MORDORDC$	1603355400.0
7999	4658	MORDORDC$	1603355400.0
8000	800		1603355403.0
8001	23		1603355395.0
8002	11		1603355395.0
8003	800		1603355403.0
8004	11		1603355395.0
8005	11		1603355395.0
8006	23		1603355395.0
8007	23		1603355395.0
8008	11		1603355395.0
8009	800		1603355403.0
8010	11		1603355395.0
8011	11		1603355395.0
8012	23		1603355395.0
8013	23		1603355395.0
8014	11		1603355395.0
8015	11		1603355395.0
8016	11		1603355395.0
8017	23		1603355395.0
8018	23		1603355395.0
8019	800		1603355403.0
8020	800		1603355403.0
8021	11		1603355395.0
8022	800		1603355403.0
8023	11		1603355395.0
8024	11		1603355395.0
8025	23		1603355395.0
8026	23		1603355395.0
8027	11		1603355395.0
8028	11		1603355395.0
8029	11		1603355395.0
8030	23		1603355395.0
8031	23		1603355395.0
8032	11		1603355395.0
8033	11		1603355395.0
8034	800		1603355403.0
8035	11		1603355395.0
8036	800		1603355403.0
8037	23		1603355395.0
8038	800		1603355403.0
8039	23		1603355395.0
8040	11		1603355395.0
8041	800		1603355403.0
8042	800		1603355403.0
8043	11		1603355395.0
8044	800		1603355403.0
8045	11		1603355395.0
8046	800		1603355403.0
8047	23		1603355395.0
8048	800		1603355403.0
8049	23		1603355395.0
8050	800		1603355403.0
8051	11		1603355395.0
8052	11		1603355395.0
8053	11		1603355395.0
8054	11		1603355395.0
8055	11		1603355395.0
8056	11		1603355395.0
8057	12		1603355395.0
8058	12		1603355395.0
8059	12		1603355395.0
8060	4656	MORDORDC$	1603355400.0
8061	4663	MORDORDC$	1603355400.0
8062	4658	MORDORDC$	1603355400.0
8063	4703	MORDORDC$	1603355400.0
